"restaurant_name","city","restaurant_type","swiggy_mins","zomato_mins","avg_minutes"
"Restaurant_2042","Kolkata","Fine Dine",34,25,"29.50"
"Restaurant_2346","Jaipur","Cafe",31,28,"29.50"
"Restaurant_1850","Chennai","Casual Dining",28,31,"29.50"
"Restaurant_1244","Delhi","Fine Dine",26,33,"29.50"
"Restaurant_1830","Chennai","Qsr (Quick Service)",22,37,"29.50"
"Restaurant_2096","Kolkata","Fine Dine",32,27,"29.50"
"Restaurant_1029","Delhi","Cloud Kitchen",33,26,"29.50"
"Restaurant_1970","Kolkata","Casual Dining",26,33,"29.50"
"Restaurant_2065","Kolkata","Casual Dining",30,29,"29.50"
"Restaurant_1680","Hyderabad","Casual Dining",31,28,"29.50"
"Restaurant_1508","Hyderabad","Casual Dining",25,34,"29.50"
"Restaurant_742","Bangalore","Fine Dine",32,27,"29.50"
"Restaurant_1141","Delhi","Fine Dine",26,33,"29.50"
"Restaurant_2391","Jaipur","Cloud Kitchen",29,30,"29.50"
"Restaurant_52","Mumbai","Qsr (Quick Service)",31,28,"29.50"
"Restaurant_1764","Chennai","Fine Dine",25,34,"29.50"
"Restaurant_752","Bangalore","Cafe",31,28,"29.50"
"Restaurant_2182","Ahmedabad","Food Truck",26,33,"29.50"
"Restaurant_563","Bangalore","Fine Dine",32,27,"29.50"
"Restaurant_1737","Hyderabad","Cloud Kitchen",30,29,"29.50"
"Restaurant_1084","Delhi","Qsr (Quick Service)",32,27,"29.50"
"Restaurant_754","Bangalore","Casual Dining",28,31,"29.50"
"Restaurant_772","Bangalore","Fine Dine",24,35,"29.50"
"Restaurant_81","Mumbai","Cloud Kitchen",32,27,"29.50"
"Restaurant_1535","Hyderabad","Food Truck",26,33,"29.50"
"Restaurant_1811","Chennai","Qsr (Quick Service)",28,31,"29.50"
"Restaurant_1890","Chennai","Food Truck",33,26,"29.50"
"Restaurant_2122","Ahmedabad","Food Truck",26,33,"29.50"
"Restaurant_873","Delhi","Fine Dine",27,32,"29.50"
"Restaurant_1314","Pune","Casual Dining",29,30,"29.50"
"Restaurant_865","Bangalore","Casual Dining",29,30,"29.50"
"Restaurant_90","Mumbai","Cafe",30,29,"29.50"
"Restaurant_91","Mumbai","Fine Dine",28,31,"29.50"
"Restaurant_1618","Hyderabad","Food Truck",27,31,"29.00"
"Restaurant_1728","Hyderabad","Food Truck",30,28,"29.00"
"Restaurant_973","Delhi","Casual Dining",33,25,"29.00"
"Restaurant_1672","Hyderabad","Cloud Kitchen",31,27,"29.00"
"Restaurant_1670","Hyderabad","Cafe",28,30,"29.00"
"Restaurant_2050","Kolkata","Casual Dining",32,26,"29.00"
"Restaurant_869","Bangalore","Food Truck",26,32,"29.00"
"Restaurant_2154","Ahmedabad","Cloud Kitchen",28,30,"29.00"
"Restaurant_1536","Hyderabad","Cloud Kitchen",24,34,"29.00"
"Restaurant_769","Bangalore","Food Truck",33,25,"29.00"
"Restaurant_2388","Jaipur","Food Truck",25,33,"29.00"
"Restaurant_252","Mumbai","Cafe",31,27,"29.00"
"Restaurant_1980","Kolkata","Cloud Kitchen",29,29,"29.00"
"Restaurant_1974","Kolkata","Fine Dine",25,33,"29.00"
"Restaurant_2201","Ahmedabad","Casual Dining",30,28,"29.00"
"Restaurant_698","Bangalore","Fine Dine",32,26,"29.00"
"Restaurant_657","Bangalore","Cafe",29,29,"29.00"
"Restaurant_1058","Delhi","Fine Dine",29,29,"29.00"
"Restaurant_1241","Delhi","Fine Dine",31,27,"29.00"
"Restaurant_2239","Ahmedabad","Qsr (Quick Service)",28,30,"29.00"
"Restaurant_1867","Chennai","Cafe",32,26,"29.00"
"Restaurant_412","Mumbai","Casual Dining",30,28,"29.00"
"Restaurant_2269","Ahmedabad","Food Truck",29,29,"29.00"
"Restaurant_1286","Pune","Cafe",30,28,"29.00"
"Restaurant_556","Bangalore","Food Truck",32,26,"29.00"
"Restaurant_554","Bangalore","Qsr (Quick Service)",33,25,"29.00"
"Restaurant_515","Bangalore","Casual Dining",29,28,"28.50"
"Restaurant_921","Delhi","Qsr (Quick Service)",29,28,"28.50"
"Restaurant_2342","Jaipur","Cloud Kitchen",30,27,"28.50"
"Restaurant_715","Bangalore","Casual Dining",25,32,"28.50"
"Restaurant_714","Bangalore","Cloud Kitchen",23,34,"28.50"
"Restaurant_2205","Ahmedabad","Food Truck",31,26,"28.50"
"Restaurant_1320","Pune","Fine Dine",24,33,"28.50"
"Restaurant_612","Bangalore","Cafe",22,35,"28.50"
"Restaurant_747","Bangalore","Qsr (Quick Service)",29,28,"28.50"
"Restaurant_1054","Delhi","Food Truck",25,32,"28.50"
"Restaurant_1919","Chennai","Casual Dining",26,31,"28.50"
"Restaurant_1094","Delhi","Cloud Kitchen",30,27,"28.50"
"Restaurant_949","Delhi","Casual Dining",26,31,"28.50"
"Restaurant_348","Mumbai","Cafe",31,26,"28.50"
"Restaurant_1516","Hyderabad","Cafe",26,31,"28.50"
"Restaurant_249","Mumbai","Cafe",20,37,"28.50"
"Restaurant_1301","Pune","Casual Dining",29,28,"28.50"
"Restaurant_2367","Jaipur","Cafe",30,27,"28.50"
"Restaurant_761","Bangalore","Food Truck",27,30,"28.50"
"Restaurant_784","Bangalore","Food Truck",31,26,"28.50"
"Restaurant_1894","Chennai","Qsr (Quick Service)",25,32,"28.50"
"Restaurant_466","Bangalore","Casual Dining",34,23,"28.50"
"Restaurant_2143","Ahmedabad","Qsr (Quick Service)",32,25,"28.50"
"Restaurant_2048","Kolkata","Casual Dining",27,30,"28.50"
"Restaurant_2364","Jaipur","Fine Dine",29,28,"28.50"
"Restaurant_2304","Jaipur","Cafe",29,28,"28.50"
"Restaurant_2361","Jaipur","Cafe",27,30,"28.50"
"Restaurant_555","Bangalore","Fine Dine",29,28,"28.50"
"Restaurant_2358","Jaipur","Fine Dine",25,32,"28.50"
"Restaurant_2130","Ahmedabad","Cloud Kitchen",31,26,"28.50"
"Restaurant_394","Mumbai","Cloud Kitchen",31,26,"28.50"
"Restaurant_559","Bangalore","Casual Dining",25,31,"28.00"
"Restaurant_1695","Hyderabad","Qsr (Quick Service)",23,33,"28.00"
"Restaurant_1014","Delhi","Fine Dine",28,28,"28.00"
"Restaurant_432","Mumbai","Qsr (Quick Service)",26,30,"28.00"
"Restaurant_2211","Ahmedabad","Food Truck",28,28,"28.00"
"Restaurant_2212","Ahmedabad","Cloud Kitchen",29,27,"28.00"
"Restaurant_286","Mumbai","Fine Dine",34,22,"28.00"
"Restaurant_1501","Hyderabad","Cafe",33,23,"28.00"
"Restaurant_2010","Kolkata","Food Truck",28,28,"28.00"
"Restaurant_115","Mumbai","Casual Dining",30,26,"28.00"
"Restaurant_1703","Hyderabad","Food Truck",27,29,"28.00"
"Restaurant_122","Mumbai","Cloud Kitchen",22,34,"28.00"
"Restaurant_1586","Hyderabad","Cloud Kitchen",23,33,"28.00"
"Restaurant_1228","Delhi","Food Truck",25,31,"28.00"
"Restaurant_2307","Jaipur","Fine Dine",33,23,"28.00"
"Restaurant_1466","Pune","Casual Dining",31,25,"28.00"
"Restaurant_1943","Kolkata","Cloud Kitchen",26,30,"28.00"
"Restaurant_593","Bangalore","Cafe",22,34,"28.00"
"Restaurant_1942","Kolkata","Casual Dining",23,33,"28.00"
"Restaurant_397","Mumbai","Food Truck",31,25,"28.00"
"Restaurant_1039","Delhi","Cafe",31,25,"28.00"
"Restaurant_1798","Chennai","Fine Dine",31,25,"28.00"
"Restaurant_1627","Hyderabad","Qsr (Quick Service)",25,31,"28.00"
"Restaurant_634","Bangalore","Cloud Kitchen",25,31,"28.00"
"Restaurant_461","Bangalore","Cloud Kitchen",20,36,"28.00"
"Restaurant_809","Bangalore","Fine Dine",37,19,"28.00"
"Restaurant_1401","Pune","Qsr (Quick Service)",25,31,"28.00"
"Restaurant_826","Bangalore","Fine Dine",26,30,"28.00"
"Restaurant_1754","Chennai","Cloud Kitchen",29,27,"28.00"
"Restaurant_202","Mumbai","Qsr (Quick Service)",24,32,"28.00"
"Restaurant_226","Mumbai","Qsr (Quick Service)",32,24,"28.00"
"Restaurant_1666","Hyderabad","Fine Dine",33,23,"28.00"
"Restaurant_909","Delhi","Food Truck",30,26,"28.00"
"Restaurant_2471","Lucknow","Cafe",25,31,"28.00"
"Restaurant_749","Bangalore","Casual Dining",28,28,"28.00"
"Restaurant_2390","Jaipur","Fine Dine",26,30,"28.00"
"Restaurant_9","Mumbai","Casual Dining",27,29,"28.00"
"Restaurant_33","Mumbai","Fine Dine",25,31,"28.00"
"Restaurant_1354","Pune","Casual Dining",28,28,"28.00"
"Restaurant_734","Bangalore","Food Truck",30,26,"28.00"
"Restaurant_2161","Ahmedabad","Cafe",29,27,"28.00"
"Restaurant_726","Bangalore","Fine Dine",27,29,"28.00"
"Restaurant_1382","Pune","Casual Dining",22,34,"28.00"
"Restaurant_820","Bangalore","Fine Dine",21,35,"28.00"
"Restaurant_1018","Delhi","Casual Dining",27,29,"28.00"
"Restaurant_1298","Pune","Cloud Kitchen",29,27,"28.00"
"Restaurant_617","Bangalore","Cloud Kitchen",30,25,"27.50"
"Restaurant_171","Mumbai","Qsr (Quick Service)",28,27,"27.50"
"Restaurant_1560","Hyderabad","Food Truck",35,20,"27.50"
"Restaurant_1398","Pune","Cloud Kitchen",31,24,"27.50"
"Restaurant_1995","Kolkata","Food Truck",33,22,"27.50"
"Restaurant_872","Delhi","Fine Dine",25,30,"27.50"
"Restaurant_1694","Hyderabad","Qsr (Quick Service)",28,27,"27.50"
"Restaurant_1289","Pune","Fine Dine",30,25,"27.50"
"Restaurant_1071","Delhi","Casual Dining",23,32,"27.50"
"Restaurant_2198","Ahmedabad","Qsr (Quick Service)",28,27,"27.50"
"Restaurant_1200","Delhi","Casual Dining",29,26,"27.50"
"Restaurant_976","Delhi","Fine Dine",24,31,"27.50"
"Restaurant_2220","Ahmedabad","Cafe",27,28,"27.50"
"Restaurant_1202","Delhi","Casual Dining",25,30,"27.50"
"Restaurant_2097","Kolkata","Casual Dining",33,22,"27.50"
"Restaurant_1212","Delhi","Food Truck",28,27,"27.50"
"Restaurant_1938","Chennai","Cafe",29,26,"27.50"
"Restaurant_1381","Pune","Cloud Kitchen",27,28,"27.50"
"Restaurant_477","Bangalore","Qsr (Quick Service)",26,29,"27.50"
"Restaurant_1731","Hyderabad","Food Truck",32,23,"27.50"
"Restaurant_1266","Pune","Cafe",23,32,"27.50"
"Restaurant_1441","Pune","Cafe",30,25,"27.50"
"Restaurant_1856","Chennai","Fine Dine",27,28,"27.50"
"Restaurant_1752","Chennai","Cloud Kitchen",24,31,"27.50"
"Restaurant_22","Mumbai","Fine Dine",24,31,"27.50"
"Restaurant_588","Bangalore","Cloud Kitchen",32,23,"27.50"
"Restaurant_499","Bangalore","Cloud Kitchen",27,28,"27.50"
"Restaurant_1786","Chennai","Casual Dining",26,29,"27.50"
"Restaurant_14","Mumbai","Cloud Kitchen",24,31,"27.50"
"Restaurant_2487","Lucknow","Food Truck",31,24,"27.50"
"Restaurant_1021","Delhi","Food Truck",24,31,"27.50"
"Restaurant_2352","Jaipur","Cloud Kitchen",23,31,"27.00"
"Restaurant_176","Mumbai","Fine Dine",27,27,"27.00"
"Restaurant_452","Bangalore","Cloud Kitchen",27,27,"27.00"
"Restaurant_347","Mumbai","Cafe",29,25,"27.00"
"Restaurant_2266","Ahmedabad","Cloud Kitchen",23,31,"27.00"
"Restaurant_311","Mumbai","Food Truck",25,29,"27.00"
"Restaurant_557","Bangalore","Cafe",28,26,"27.00"
"Restaurant_1190","Delhi","Fine Dine",24,30,"27.00"
"Restaurant_2153","Ahmedabad","Qsr (Quick Service)",34,20,"27.00"
"Restaurant_713","Bangalore","Cafe",29,25,"27.00"
"Restaurant_1677","Hyderabad","Casual Dining",29,25,"27.00"
"Restaurant_2189","Ahmedabad","Casual Dining",28,26,"27.00"
"Restaurant_831","Bangalore","Qsr (Quick Service)",27,27,"27.00"
"Restaurant_1873","Chennai","Food Truck",25,29,"27.00"
"Restaurant_153","Mumbai","Food Truck",24,30,"27.00"
"Restaurant_139","Mumbai","Cafe",27,27,"27.00"
"Restaurant_65","Mumbai","Casual Dining",33,21,"27.00"
"Restaurant_1652","Hyderabad","Casual Dining",21,33,"27.00"
"Restaurant_377","Mumbai","Food Truck",27,27,"27.00"
"Restaurant_100","Mumbai","Food Truck",26,28,"27.00"
"Restaurant_1851","Chennai","Fine Dine",31,23,"27.00"
"Restaurant_1251","Pune","Food Truck",27,27,"27.00"
"Restaurant_150","Mumbai","Cloud Kitchen",32,22,"27.00"
"Restaurant_478","Bangalore","Cafe",25,29,"27.00"
"Restaurant_604","Bangalore","Qsr (Quick Service)",29,25,"27.00"
"Restaurant_1111","Delhi","Cloud Kitchen",33,21,"27.00"
"Restaurant_1394","Pune","Food Truck",27,27,"27.00"
"Restaurant_1589","Hyderabad","Fine Dine",28,26,"27.00"
"Restaurant_2241","Ahmedabad","Casual Dining",28,25,"26.50"
"Restaurant_2089","Kolkata","Fine Dine",30,23,"26.50"
"Restaurant_1044","Delhi","Fine Dine",25,28,"26.50"
"Restaurant_940","Delhi","Casual Dining",29,24,"26.50"
"Restaurant_1087","Delhi","Cafe",24,29,"26.50"
"Restaurant_1097","Delhi","Cafe",28,25,"26.50"
"Restaurant_2008","Kolkata","Cafe",29,24,"26.50"
"Restaurant_788","Bangalore","Qsr (Quick Service)",29,24,"26.50"
"Restaurant_1733","Hyderabad","Casual Dining",28,25,"26.50"
"Restaurant_2209","Ahmedabad","Cafe",26,27,"26.50"
"Restaurant_687","Bangalore","Cloud Kitchen",25,28,"26.50"
"Restaurant_682","Bangalore","Casual Dining",28,25,"26.50"
"Restaurant_1205","Delhi","Qsr (Quick Service)",26,27,"26.50"
"Restaurant_655","Bangalore","Cafe",29,24,"26.50"
"Restaurant_1931","Chennai","Casual Dining",20,33,"26.50"
"Restaurant_491","Bangalore","Qsr (Quick Service)",31,22,"26.50"
"Restaurant_427","Mumbai","Cloud Kitchen",25,28,"26.50"
"Restaurant_1404","Pune","Cloud Kitchen",30,23,"26.50"
"Restaurant_1429","Pune","Cafe",17,36,"26.50"
"Restaurant_1442","Pune","Cafe",33,20,"26.50"
"Restaurant_1447","Pune","Fine Dine",26,27,"26.50"
"Restaurant_1487","Pune","Cloud Kitchen",28,25,"26.50"
"Restaurant_233","Mumbai","Casual Dining",30,23,"26.50"
"Restaurant_1542","Hyderabad","Cafe",31,22,"26.50"
"Restaurant_1700","Hyderabad","Qsr (Quick Service)",22,31,"26.50"
"Restaurant_2424","Lucknow","Cafe",29,24,"26.50"
"Restaurant_109","Mumbai","Casual Dining",23,30,"26.50"
"Restaurant_1691","Hyderabad","Fine Dine",24,29,"26.50"
"Restaurant_41","Mumbai","Cloud Kitchen",25,28,"26.50"
"Restaurant_948","Delhi","Fine Dine",23,29,"26.00"
"Restaurant_2068","Kolkata","Cafe",25,27,"26.00"
"Restaurant_1825","Chennai","Casual Dining",26,26,"26.00"
"Restaurant_2037","Kolkata","Fine Dine",31,21,"26.00"
"Restaurant_1773","Chennai","Cafe",26,26,"26.00"
"Restaurant_1415","Pune","Casual Dining",32,20,"26.00"
"Restaurant_1624","Hyderabad","Food Truck",23,29,"26.00"
"Restaurant_86","Mumbai","Cafe",22,30,"26.00"
"Restaurant_1785","Chennai","Casual Dining",26,26,"26.00"
"Restaurant_1608","Hyderabad","Casual Dining",27,25,"26.00"
"Restaurant_1926","Chennai","Fine Dine",29,23,"26.00"
"Restaurant_146","Mumbai","Fine Dine",23,29,"26.00"
"Restaurant_619","Bangalore","Cloud Kitchen",29,23,"26.00"
"Restaurant_811","Bangalore","Cloud Kitchen",27,25,"26.00"
"Restaurant_1801","Chennai","Casual Dining",22,30,"26.00"
"Restaurant_810","Bangalore","Food Truck",28,24,"26.00"
"Restaurant_846","Bangalore","Qsr (Quick Service)",25,27,"26.00"
"Restaurant_927","Delhi","Food Truck",28,24,"26.00"
"Restaurant_498","Bangalore","Cloud Kitchen",24,28,"26.00"
"Restaurant_845","Bangalore","Casual Dining",23,29,"26.00"
"Restaurant_540","Bangalore","Qsr (Quick Service)",24,28,"26.00"
"Restaurant_2299","Jaipur","Food Truck",22,30,"26.00"
"Restaurant_2216","Ahmedabad","Cloud Kitchen",26,26,"26.00"
"Restaurant_929","Delhi","Food Truck",22,30,"26.00"
"Restaurant_1967","Kolkata","Cafe",24,28,"26.00"
"Restaurant_748","Bangalore","Casual Dining",27,25,"26.00"
"Restaurant_494","Bangalore","Fine Dine",27,24,"25.50"
"Restaurant_149","Mumbai","Qsr (Quick Service)",24,27,"25.50"
"Restaurant_2014","Kolkata","Cloud Kitchen",24,27,"25.50"
"Restaurant_1488","Pune","Cloud Kitchen",33,18,"25.50"
"Restaurant_2421","Lucknow","Food Truck",27,24,"25.50"
"Restaurant_992","Delhi","Qsr (Quick Service)",26,25,"25.50"
"Restaurant_848","Bangalore","Cafe",26,25,"25.50"
"Restaurant_239","Mumbai","Cafe",24,27,"25.50"
"Restaurant_2486","Lucknow","Qsr (Quick Service)",24,27,"25.50"
"Restaurant_2411","Lucknow","Casual Dining",32,19,"25.50"
"Restaurant_118","Mumbai","Cafe",30,21,"25.50"
"Restaurant_730","Bangalore","Food Truck",25,26,"25.50"
"Restaurant_1916","Chennai","Food Truck",25,26,"25.50"
"Restaurant_2385","Jaipur","Qsr (Quick Service)",32,19,"25.50"
"Restaurant_2172","Ahmedabad","Casual Dining",27,24,"25.50"
"Restaurant_582","Bangalore","Fine Dine",23,28,"25.50"
"Restaurant_587","Bangalore","Casual Dining",24,27,"25.50"
"Restaurant_1744","Chennai","Cloud Kitchen",24,27,"25.50"
"Restaurant_1445","Pune","Cafe",23,28,"25.50"
"Restaurant_1428","Pune","Cafe",21,30,"25.50"
"Restaurant_2314","Jaipur","Qsr (Quick Service)",29,22,"25.50"
"Restaurant_1090","Delhi","Casual Dining",24,27,"25.50"
"Restaurant_2413","Lucknow","Food Truck",28,23,"25.50"
"Restaurant_599","Bangalore","Cafe",26,25,"25.50"
"Restaurant_614","Bangalore","Cafe",33,18,"25.50"
"Restaurant_1715","Hyderabad","Cloud Kitchen",23,28,"25.50"
"Restaurant_1086","Delhi","Casual Dining",34,17,"25.50"
"Restaurant_2400","Jaipur","Casual Dining",24,27,"25.50"
"Restaurant_956","Delhi","Fine Dine",25,26,"25.50"
"Restaurant_280","Mumbai","Fine Dine",25,26,"25.50"
"Restaurant_2024","Kolkata","Fine Dine",30,20,"25.00"
"Restaurant_61","Mumbai","Food Truck",30,20,"25.00"
"Restaurant_2467","Lucknow","Cloud Kitchen",25,25,"25.00"
"Restaurant_890","Delhi","Casual Dining",25,25,"25.00"
"Restaurant_434","Mumbai","Qsr (Quick Service)",17,33,"25.00"
"Restaurant_1924","Chennai","Food Truck",23,27,"25.00"
"Restaurant_969","Delhi","Casual Dining",23,27,"25.00"
"Restaurant_652","Bangalore","Fine Dine",30,20,"25.00"
"Restaurant_1221","Delhi","Fine Dine",27,23,"25.00"
"Restaurant_675","Bangalore","Qsr (Quick Service)",22,28,"25.00"
"Restaurant_957","Delhi","Fine Dine",30,20,"25.00"
"Restaurant_1124","Delhi","Fine Dine",27,23,"25.00"
"Restaurant_2414","Lucknow","Cloud Kitchen",25,25,"25.00"
"Restaurant_2032","Kolkata","Casual Dining",26,24,"25.00"
"Restaurant_569","Bangalore","Fine Dine",30,20,"25.00"
"Restaurant_2109","Kolkata","Fine Dine",23,27,"25.00"
"Restaurant_2437","Lucknow","Food Truck",24,26,"25.00"
"Restaurant_2136","Ahmedabad","Casual Dining",22,27,"24.50"
"Restaurant_207","Mumbai","Fine Dine",25,24,"24.50"
"Restaurant_1495","Pune","Fine Dine",24,25,"24.50"
"Restaurant_953","Delhi","Cloud Kitchen",25,24,"24.50"
"Restaurant_108","Mumbai","Cloud Kitchen",21,28,"24.50"
"Restaurant_670","Bangalore","Casual Dining",23,26,"24.50"
"Restaurant_1119","Delhi","Fine Dine",27,22,"24.50"
"Restaurant_649","Bangalore","Food Truck",27,22,"24.50"
"Restaurant_2157","Ahmedabad","Food Truck",16,33,"24.50"
"Restaurant_38","Mumbai","Cafe",20,29,"24.50"
"Restaurant_356","Mumbai","Cloud Kitchen",16,33,"24.50"
"Restaurant_12","Mumbai","Food Truck",23,26,"24.50"
"Restaurant_1905","Chennai","Casual Dining",25,24,"24.50"
"Restaurant_855","Bangalore","Qsr (Quick Service)",20,29,"24.50"
"Restaurant_2438","Lucknow","Casual Dining",29,20,"24.50"
"Restaurant_2039","Kolkata","Food Truck",21,28,"24.50"
"Restaurant_843","Bangalore","Casual Dining",28,21,"24.50"
"Restaurant_1768","Chennai","Casual Dining",26,23,"24.50"
"Restaurant_2465","Lucknow","Qsr (Quick Service)",27,22,"24.50"
"Restaurant_241","Mumbai","Qsr (Quick Service)",25,24,"24.50"
"Restaurant_568","Bangalore","Fine Dine",22,27,"24.50"
"Restaurant_1598","Hyderabad","Qsr (Quick Service)",28,20,"24.00"
"Restaurant_2370","Jaipur","Cloud Kitchen",29,19,"24.00"
"Restaurant_2064","Kolkata","Casual Dining",27,21,"24.00"
"Restaurant_2128","Ahmedabad","Casual Dining",27,21,"24.00"
"Restaurant_1519","Hyderabad","Qsr (Quick Service)",20,28,"24.00"
"Restaurant_210","Mumbai","Fine Dine",25,23,"24.00"
"Restaurant_28","Mumbai","Cafe",21,27,"24.00"
"Restaurant_1384","Pune","Casual Dining",22,26,"24.00"
"Restaurant_2110","Kolkata","Casual Dining",24,24,"24.00"
"Restaurant_544","Bangalore","Cloud Kitchen",28,20,"24.00"
"Restaurant_694","Bangalore","Casual Dining",17,31,"24.00"
"Restaurant_758","Bangalore","Qsr (Quick Service)",19,29,"24.00"
"Restaurant_2425","Lucknow","Food Truck",23,25,"24.00"
"Restaurant_104","Mumbai","Fine Dine",27,21,"24.00"
"Restaurant_258","Mumbai","Food Truck",22,26,"24.00"
"Restaurant_692","Bangalore","Cafe",23,25,"24.00"
"Restaurant_349","Mumbai","Food Truck",28,20,"24.00"
"Restaurant_1133","Delhi","Food Truck",27,21,"24.00"
"Restaurant_1739","Hyderabad","Qsr (Quick Service)",21,27,"24.00"
"Restaurant_989","Delhi","Fine Dine",18,29,"23.50"
"Restaurant_1423","Pune","Qsr (Quick Service)",23,24,"23.50"
"Restaurant_455","Bangalore","Cloud Kitchen",17,30,"23.50"
"Restaurant_1514","Hyderabad","Food Truck",23,24,"23.50"
"Restaurant_1414","Pune","Cafe",24,23,"23.50"
"Restaurant_1250","Delhi","Cafe",20,27,"23.50"
"Restaurant_1139","Delhi","Cafe",24,23,"23.50"
"Restaurant_775","Bangalore","Casual Dining",22,25,"23.50"
"Restaurant_2254","Ahmedabad","Fine Dine",26,21,"23.50"
"Restaurant_2001","Kolkata","Food Truck",23,24,"23.50"
"Restaurant_683","Bangalore","Qsr (Quick Service)",30,17,"23.50"
"Restaurant_1594","Hyderabad","Food Truck",19,27,"23.00"
"Restaurant_199","Mumbai","Fine Dine",27,19,"23.00"
"Restaurant_1270","Pune","Cloud Kitchen",29,17,"23.00"
"Restaurant_1727","Hyderabad","Casual Dining",30,16,"23.00"
"Restaurant_565","Bangalore","Qsr (Quick Service)",26,20,"23.00"
"Restaurant_2144","Ahmedabad","Casual Dining",27,19,"23.00"
"Restaurant_2326","Jaipur","Food Truck",23,23,"23.00"
"Restaurant_2141","Ahmedabad","Qsr (Quick Service)",26,20,"23.00"
"Restaurant_1532","Hyderabad","Cloud Kitchen",26,20,"23.00"
"Restaurant_2070","Kolkata","Cafe",24,22,"23.00"
"Restaurant_1632","Hyderabad","Food Truck",16,30,"23.00"
"Restaurant_1167","Delhi","Food Truck",20,25,"22.50"
"Restaurant_1478","Pune","Qsr (Quick Service)",18,27,"22.50"
"Restaurant_1210","Delhi","Fine Dine",24,21,"22.50"
"Restaurant_309","Mumbai","Cafe",19,26,"22.50"
"Restaurant_255","Mumbai","Cafe",26,19,"22.50"
"Restaurant_1169","Delhi","Qsr (Quick Service)",24,21,"22.50"
"Restaurant_2185","Ahmedabad","Cafe",28,17,"22.50"
"Restaurant_1531","Hyderabad","Casual Dining",23,22,"22.50"
"Restaurant_812","Bangalore","Cafe",21,24,"22.50"
"Restaurant_79","Mumbai","Cloud Kitchen",17,28,"22.50"
"Restaurant_1664","Hyderabad","Fine Dine",27,18,"22.50"
"Restaurant_1973","Kolkata","Qsr (Quick Service)",22,22,"22.00"
"Restaurant_891","Delhi","Casual Dining",23,21,"22.00"
"Restaurant_1246","Delhi","Fine Dine",20,24,"22.00"
"Restaurant_946","Delhi","Fine Dine",23,21,"22.00"
"Restaurant_1958","Kolkata","Casual Dining",20,24,"22.00"
"Restaurant_2457","Lucknow","Casual Dining",23,21,"22.00"
"Restaurant_882","Delhi","Fine Dine",25,19,"22.00"
"Restaurant_539","Bangalore","Casual Dining",19,25,"22.00"
"Restaurant_2319","Jaipur","Cafe",16,27,"21.50"
"Restaurant_1030","Delhi","Qsr (Quick Service)",19,24,"21.50"
"Restaurant_1010","Delhi","Fine Dine",20,23,"21.50"
"Restaurant_1392","Pune","Fine Dine",18,25,"21.50"
"Restaurant_2323","Jaipur","Casual Dining",18,24,"21.00"
"Restaurant_920","Delhi","Fine Dine",21,21,"21.00"
"Restaurant_222","Mumbai","Qsr (Quick Service)",20,22,"21.00"
"Restaurant_271","Mumbai","Food Truck",25,17,"21.00"
"Restaurant_1860","Chennai","Fine Dine",25,17,"21.00"
"Restaurant_1135","Delhi","Food Truck",28,13,"20.50"
"Restaurant_1349","Pune","Cafe",20,21,"20.50"
"Restaurant_1081","Delhi","Cafe",23,18,"20.50"
"Restaurant_1102","Delhi","Cafe",21,20,"20.50"
"Restaurant_304","Mumbai","Fine Dine",12,28,"20.00"
"Restaurant_930","Delhi","Cafe",18,22,"20.00"
"Restaurant_314","Mumbai","Qsr (Quick Service)",19,21,"20.00"
"Restaurant_767","Bangalore","Casual Dining",19,20,"19.50"
"Restaurant_1359","Pune","Cloud Kitchen",12,27,"19.50"
"Restaurant_1231","Delhi","Casual Dining",20,19,"19.50"
"Restaurant_1674","Hyderabad","Qsr (Quick Service)",21,18,"19.50"
"Restaurant_2450","Lucknow","Cafe",14,25,"19.50"
"Restaurant_2083","Kolkata","Food Truck",24,15,"19.50"
"Restaurant_2462","Lucknow","Cloud Kitchen",21,17,"19.00"
"Restaurant_1738","Hyderabad","Qsr (Quick Service)",17,21,"19.00"
"Restaurant_1563","Hyderabad","Cloud Kitchen",23,15,"19.00"
"Restaurant_185","Mumbai","Qsr (Quick Service)",19,19,"19.00"
"Restaurant_155","Mumbai","Casual Dining",18,20,"19.00"
"Restaurant_1024","Delhi","Casual Dining",15,22,"18.50"
