"restaurant_name","city","restaurant_type","swiggy_rating","zomato_rating","rating_gap","better_rated"
"Restaurant_2049","Kolkata","Food Truck","3.9","3.4","0.5","Swiggy higher"
"Restaurant_590","Bangalore","Casual Dining","4.3","3.8","0.5","Swiggy higher"
"Restaurant_1718","Hyderabad","Fine Dine","3.8","4.3","0.5","Zomato higher"
"Restaurant_1029","Delhi","Cloud Kitchen","4.8","4.3","0.5","Swiggy higher"
"Restaurant_1425","Pune","Casual Dining","4.4","3.9","0.5","Swiggy higher"
"Restaurant_1713","Hyderabad","Fine Dine","4.6","4.1","0.5","Swiggy higher"
"Restaurant_1945","Kolkata","Qsr (Quick Service)","3.8","4.3","0.5","Zomato higher"
"Restaurant_2485","Lucknow","Food Truck","3.6","4.1","0.5","Zomato higher"
"Restaurant_1008","Delhi","Qsr (Quick Service)","4.3","3.8","0.5","Swiggy higher"
"Restaurant_2314","Jaipur","Qsr (Quick Service)","3.6","4.1","0.5","Zomato higher"
"Restaurant_1711","Hyderabad","Food Truck","4.2","3.7","0.5","Swiggy higher"
"Restaurant_2062","Kolkata","Cafe","4.4","3.9","0.5","Swiggy higher"
"Restaurant_139","Mumbai","Cafe","4.1","3.6","0.5","Swiggy higher"
"Restaurant_704","Bangalore","Casual Dining","4.1","3.6","0.5","Swiggy higher"
"Restaurant_2078","Kolkata","Qsr (Quick Service)","4.4","3.9","0.5","Swiggy higher"
"Restaurant_1708","Hyderabad","Food Truck","3.9","3.4","0.5","Swiggy higher"
"Restaurant_707","Bangalore","Cafe","3.1","3.6","0.5","Zomato higher"
"Restaurant_1255","Pune","Cloud Kitchen","3.4","3.9","0.5","Zomato higher"
"Restaurant_1527","Hyderabad","Casual Dining","3.5","3.0","0.5","Swiggy higher"
"Restaurant_2320","Jaipur","Qsr (Quick Service)","3.9","3.4","0.5","Swiggy higher"
"Restaurant_1703","Hyderabad","Food Truck","4.2","3.7","0.5","Swiggy higher"
"Restaurant_2087","Kolkata","Fine Dine","4.7","4.2","0.5","Swiggy higher"
"Restaurant_713","Bangalore","Cafe","4.1","3.6","0.5","Swiggy higher"
"Restaurant_1387","Pune","Food Truck","4.6","4.1","0.5","Swiggy higher"
"Restaurant_988","Delhi","Casual Dining","4.3","3.8","0.5","Swiggy higher"
"Restaurant_600","Bangalore","Qsr (Quick Service)","4.4","4.9","0.5","Zomato higher"
"Restaurant_2095","Kolkata","Casual Dining","4.2","3.7","0.5","Swiggy higher"
"Restaurant_1702","Hyderabad","Casual Dining","3.6","4.1","0.5","Zomato higher"
"Restaurant_2451","Lucknow","Cafe","4.1","4.6","0.5","Zomato higher"
"Restaurant_1701","Hyderabad","Cloud Kitchen","3.6","4.1","0.5","Zomato higher"
"Restaurant_1697","Hyderabad","Casual Dining","4.1","3.6","0.5","Swiggy higher"
"Restaurant_1696","Hyderabad","Food Truck","3.5","4.0","0.5","Zomato higher"
"Restaurant_559","Bangalore","Casual Dining","4.1","3.6","0.5","Swiggy higher"
"Restaurant_339","Mumbai","Cafe","3.9","3.4","0.5","Swiggy higher"
"Restaurant_496","Bangalore","Food Truck","3.4","3.9","0.5","Zomato higher"
"Restaurant_2114","Kolkata","Fine Dine","4.4","3.9","0.5","Swiggy higher"
"Restaurant_1322","Pune","Food Truck","3.9","4.4","0.5","Zomato higher"
"Restaurant_180","Mumbai","Cloud Kitchen","4.7","4.2","0.5","Swiggy higher"
"Restaurant_1331","Pune","Qsr (Quick Service)","3.7","4.2","0.5","Zomato higher"
"Restaurant_1928","Chennai","Cloud Kitchen","3.8","4.3","0.5","Zomato higher"
"Restaurant_1689","Hyderabad","Cafe","3.9","3.4","0.5","Swiggy higher"
"Restaurant_2128","Ahmedabad","Casual Dining","3.8","4.3","0.5","Zomato higher"
"Restaurant_906","Delhi","Cloud Kitchen","3.5","4.0","0.5","Zomato higher"
"Restaurant_18","Mumbai","Food Truck","4.0","3.5","0.5","Swiggy higher"
"Restaurant_908","Delhi","Casual Dining","3.9","4.4","0.5","Zomato higher"
"Restaurant_1415","Pune","Casual Dining","3.6","4.1","0.5","Zomato higher"
"Restaurant_178","Mumbai","Food Truck","4.2","3.7","0.5","Swiggy higher"
"Restaurant_176","Mumbai","Fine Dine","4.6","4.1","0.5","Swiggy higher"
"Restaurant_1509","Hyderabad","Cloud Kitchen","3.9","4.4","0.5","Zomato higher"
"Restaurant_1947","Kolkata","Cloud Kitchen","3.5","4.0","0.5","Zomato higher"
"Restaurant_8","Mumbai","Qsr (Quick Service)","3.7","4.2","0.5","Zomato higher"
"Restaurant_1506","Hyderabad","Qsr (Quick Service)","3.2","3.7","0.5","Zomato higher"
"Restaurant_171","Mumbai","Qsr (Quick Service)","3.8","4.3","0.5","Zomato higher"
"Restaurant_168","Mumbai","Cloud Kitchen","4.2","3.7","0.5","Swiggy higher"
"Restaurant_2336","Jaipur","Cafe","3.7","4.2","0.5","Zomato higher"
"Restaurant_2158","Ahmedabad","Qsr (Quick Service)","4.2","4.7","0.5","Zomato higher"
"Restaurant_1668","Hyderabad","Qsr (Quick Service)","4.1","3.6","0.5","Swiggy higher"
"Restaurant_1160","Delhi","Food Truck","3.7","4.2","0.5","Zomato higher"
"Restaurant_2337","Jaipur","Cloud Kitchen","3.7","4.2","0.5","Zomato higher"
"Restaurant_1501","Hyderabad","Cafe","4.2","4.7","0.5","Zomato higher"
"Restaurant_751","Bangalore","Food Truck","4.1","3.6","0.5","Swiggy higher"
"Restaurant_162","Mumbai","Fine Dine","4.2","3.7","0.5","Swiggy higher"
"Restaurant_2169","Ahmedabad","Cafe","4.6","4.1","0.5","Swiggy higher"
"Restaurant_1300","Pune","Qsr (Quick Service)","3.8","4.3","0.5","Zomato higher"
"Restaurant_2402","Lucknow","Cafe","3.9","4.4","0.5","Zomato higher"
"Restaurant_2170","Ahmedabad","Cafe","4.6","4.1","0.5","Swiggy higher"
"Restaurant_923","Delhi","Food Truck","4.5","4.0","0.5","Swiggy higher"
"Restaurant_298","Mumbai","Casual Dining","4.2","3.7","0.5","Swiggy higher"
"Restaurant_297","Mumbai","Food Truck","4.6","4.1","0.5","Swiggy higher"
"Restaurant_760","Bangalore","Food Truck","3.6","3.1","0.5","Swiggy higher"
"Restaurant_761","Bangalore","Food Truck","4.3","4.8","0.5","Zomato higher"
"Restaurant_1156","Delhi","Food Truck","3.9","3.4","0.5","Swiggy higher"
"Restaurant_286","Mumbai","Fine Dine","3.9","4.4","0.5","Zomato higher"
"Restaurant_159","Mumbai","Cafe","3.8","4.3","0.5","Zomato higher"
"Restaurant_285","Mumbai","Cafe","4.2","3.7","0.5","Swiggy higher"
"Restaurant_766","Bangalore","Food Truck","4.1","4.6","0.5","Zomato higher"
"Restaurant_1116","Delhi","Cloud Kitchen","3.8","4.3","0.5","Zomato higher"
"Restaurant_1033","Delhi","Qsr (Quick Service)","3.7","4.2","0.5","Zomato higher"
"Restaurant_1000","Delhi","Cloud Kitchen","3.6","4.1","0.5","Zomato higher"
"Restaurant_1498","Pune","Qsr (Quick Service)","3.9","4.4","0.5","Zomato higher"
"Restaurant_771","Bangalore","Food Truck","4.6","4.1","0.5","Swiggy higher"
"Restaurant_1496","Pune","Cafe","4.1","3.6","0.5","Swiggy higher"
"Restaurant_281","Mumbai","Cafe","4.0","3.5","0.5","Swiggy higher"
"Restaurant_2373","Jaipur","Qsr (Quick Service)","4.3","3.8","0.5","Swiggy higher"
"Restaurant_775","Bangalore","Casual Dining","4.3","3.8","0.5","Swiggy higher"
"Restaurant_1304","Pune","Fine Dine","4.5","4.0","0.5","Swiggy higher"
"Restaurant_2473","Lucknow","Cafe","4.0","3.5","0.5","Swiggy higher"
"Restaurant_277","Mumbai","Cloud Kitchen","4.2","3.7","0.5","Swiggy higher"
"Restaurant_2398","Jaipur","Qsr (Quick Service)","4.1","3.6","0.5","Swiggy higher"
"Restaurant_1639","Hyderabad","Cloud Kitchen","3.6","4.1","0.5","Zomato higher"
"Restaurant_1637","Hyderabad","Qsr (Quick Service)","4.1","3.6","0.5","Swiggy higher"
"Restaurant_275","Mumbai","Food Truck","4.0","3.5","0.5","Swiggy higher"
"Restaurant_273","Mumbai","Food Truck","3.5","4.0","0.5","Zomato higher"
"Restaurant_1001","Delhi","Cloud Kitchen","3.8","4.3","0.5","Zomato higher"
"Restaurant_487","Bangalore","Qsr (Quick Service)","3.1","3.6","0.5","Zomato higher"
"Restaurant_1493","Pune","Cloud Kitchen","3.7","4.2","0.5","Zomato higher"
"Restaurant_1491","Pune","Cloud Kitchen","3.9","3.4","0.5","Swiggy higher"
"Restaurant_1627","Hyderabad","Qsr (Quick Service)","4.0","3.5","0.5","Swiggy higher"
"Restaurant_2189","Ahmedabad","Casual Dining","3.9","4.4","0.5","Zomato higher"
"Restaurant_1855","Chennai","Qsr (Quick Service)","3.7","4.2","0.5","Zomato higher"
"Restaurant_1409","Pune","Food Truck","4.2","3.7","0.5","Swiggy higher"
"Restaurant_1111","Delhi","Cloud Kitchen","3.9","4.4","0.5","Zomato higher"
"Restaurant_1277","Pune","Fine Dine","4.1","4.6","0.5","Zomato higher"
"Restaurant_1624","Hyderabad","Food Truck","4.2","3.7","0.5","Swiggy higher"
"Restaurant_1380","Pune","Cloud Kitchen","3.8","4.3","0.5","Zomato higher"
"Restaurant_1490","Pune","Casual Dining","3.3","3.8","0.5","Zomato higher"
"Restaurant_1358","Pune","Fine Dine","3.8","3.3","0.5","Swiggy higher"
"Restaurant_798","Bangalore","Fine Dine","3.6","4.1","0.5","Zomato higher"
"Restaurant_90","Mumbai","Cafe","4.4","3.9","0.5","Swiggy higher"
"Restaurant_568","Bangalore","Fine Dine","3.4","3.9","0.5","Zomato higher"
"Restaurant_2345","Jaipur","Cafe","3.9","4.4","0.5","Zomato higher"
"Restaurant_1902","Chennai","Fine Dine","4.2","4.7","0.5","Zomato higher"
"Restaurant_2212","Ahmedabad","Cloud Kitchen","3.5","3.0","0.5","Swiggy higher"
"Restaurant_1895","Chennai","Qsr (Quick Service)","4.0","4.5","0.5","Zomato higher"
"Restaurant_1617","Hyderabad","Cloud Kitchen","4.0","4.5","0.5","Zomato higher"
"Restaurant_806","Bangalore","Food Truck","3.6","4.1","0.5","Zomato higher"
"Restaurant_807","Bangalore","Fine Dine","4.5","4.0","0.5","Swiggy higher"
"Restaurant_1893","Chennai","Casual Dining","3.2","3.7","0.5","Zomato higher"
"Restaurant_809","Bangalore","Fine Dine","4.6","4.1","0.5","Swiggy higher"
"Restaurant_1952","Kolkata","Food Truck","3.9","4.4","0.5","Zomato higher"
"Restaurant_1229","Delhi","Cloud Kitchen","3.4","3.9","0.5","Zomato higher"
"Restaurant_2213","Ahmedabad","Food Truck","4.5","5.0","0.5","Zomato higher"
"Restaurant_1612","Hyderabad","Qsr (Quick Service)","3.6","4.1","0.5","Zomato higher"
"Restaurant_945","Delhi","Casual Dining","4.1","3.6","0.5","Swiggy higher"
"Restaurant_1484","Pune","Cafe","3.6","4.1","0.5","Zomato higher"
"Restaurant_1137","Delhi","Food Truck","4.6","4.1","0.5","Swiggy higher"
"Restaurant_2392","Jaipur","Fine Dine","4.7","4.2","0.5","Swiggy higher"
"Restaurant_1609","Hyderabad","Food Truck","4.3","3.8","0.5","Swiggy higher"
"Restaurant_1876","Chennai","Casual Dining","4.0","4.4","0.4","Zomato higher"
"Restaurant_3","Mumbai","Fine Dine","3.8","3.4","0.4","Swiggy higher"
"Restaurant_13","Mumbai","Qsr (Quick Service)","4.3","3.9","0.4","Swiggy higher"
"Restaurant_16","Mumbai","Qsr (Quick Service)","3.7","4.1","0.4","Zomato higher"
"Restaurant_23","Mumbai","Cloud Kitchen","4.2","3.8","0.4","Swiggy higher"
"Restaurant_39","Mumbai","Qsr (Quick Service)","3.8","4.2","0.4","Zomato higher"
"Restaurant_44","Mumbai","Food Truck","3.8","4.2","0.4","Zomato higher"
"Restaurant_68","Mumbai","Cafe","3.9","3.5","0.4","Swiggy higher"
"Restaurant_79","Mumbai","Cloud Kitchen","4.2","3.8","0.4","Swiggy higher"
"Restaurant_84","Mumbai","Qsr (Quick Service)","4.3","4.7","0.4","Zomato higher"
"Restaurant_85","Mumbai","Fine Dine","4.3","3.9","0.4","Swiggy higher"
"Restaurant_100","Mumbai","Food Truck","4.4","4.0","0.4","Swiggy higher"
"Restaurant_102","Mumbai","Casual Dining","3.8","4.2","0.4","Zomato higher"
"Restaurant_105","Mumbai","Qsr (Quick Service)","4.7","4.3","0.4","Swiggy higher"
"Restaurant_111","Mumbai","Fine Dine","3.6","4.0","0.4","Zomato higher"
"Restaurant_114","Mumbai","Casual Dining","4.1","3.7","0.4","Swiggy higher"
"Restaurant_115","Mumbai","Casual Dining","4.1","4.5","0.4","Zomato higher"
"Restaurant_116","Mumbai","Qsr (Quick Service)","3.7","4.1","0.4","Zomato higher"
"Restaurant_141","Mumbai","Cafe","3.6","3.2","0.4","Swiggy higher"
"Restaurant_152","Mumbai","Casual Dining","4.4","4.0","0.4","Swiggy higher"
"Restaurant_156","Mumbai","Cafe","3.7","4.1","0.4","Zomato higher"
"Restaurant_158","Mumbai","Cafe","4.0","4.4","0.4","Zomato higher"
"Restaurant_172","Mumbai","Fine Dine","4.2","4.6","0.4","Zomato higher"
"Restaurant_177","Mumbai","Food Truck","3.9","3.5","0.4","Swiggy higher"
"Restaurant_182","Mumbai","Qsr (Quick Service)","3.8","4.2","0.4","Zomato higher"
"Restaurant_188","Mumbai","Cloud Kitchen","4.3","3.9","0.4","Swiggy higher"
"Restaurant_203","Mumbai","Casual Dining","3.3","3.7","0.4","Zomato higher"
"Restaurant_205","Mumbai","Casual Dining","3.4","3.8","0.4","Zomato higher"
"Restaurant_213","Mumbai","Qsr (Quick Service)","4.3","3.9","0.4","Swiggy higher"
"Restaurant_223","Mumbai","Cloud Kitchen","3.7","4.1","0.4","Zomato higher"
"Restaurant_233","Mumbai","Casual Dining","4.4","4.8","0.4","Zomato higher"
"Restaurant_240","Mumbai","Fine Dine","3.8","4.2","0.4","Zomato higher"
"Restaurant_245","Mumbai","Casual Dining","4.4","4.0","0.4","Swiggy higher"
"Restaurant_269","Mumbai","Cloud Kitchen","3.9","3.5","0.4","Swiggy higher"
"Restaurant_270","Mumbai","Cafe","3.7","4.1","0.4","Zomato higher"
"Restaurant_278","Mumbai","Fine Dine","4.2","4.6","0.4","Zomato higher"
"Restaurant_282","Mumbai","Cloud Kitchen","4.3","4.7","0.4","Zomato higher"
"Restaurant_292","Mumbai","Cloud Kitchen","3.9","3.5","0.4","Swiggy higher"
"Restaurant_293","Mumbai","Casual Dining","3.6","4.0","0.4","Zomato higher"
"Restaurant_299","Mumbai","Cloud Kitchen","3.8","3.4","0.4","Swiggy higher"
"Restaurant_338","Mumbai","Food Truck","4.3","3.9","0.4","Swiggy higher"
"Restaurant_347","Mumbai","Cafe","3.3","3.7","0.4","Zomato higher"
"Restaurant_362","Mumbai","Cloud Kitchen","3.8","4.2","0.4","Zomato higher"
"Restaurant_386","Mumbai","Cafe","3.3","3.7","0.4","Zomato higher"
"Restaurant_387","Mumbai","Fine Dine","4.1","3.7","0.4","Swiggy higher"
"Restaurant_396","Mumbai","Casual Dining","4.6","4.2","0.4","Swiggy higher"
"Restaurant_397","Mumbai","Food Truck","4.5","4.1","0.4","Swiggy higher"
"Restaurant_403","Mumbai","Fine Dine","4.2","3.8","0.4","Swiggy higher"
"Restaurant_408","Mumbai","Fine Dine","3.7","4.1","0.4","Zomato higher"
"Restaurant_423","Mumbai","Cafe","4.4","4.0","0.4","Swiggy higher"
"Restaurant_437","Mumbai","Cafe","4.3","3.9","0.4","Swiggy higher"
"Restaurant_456","Bangalore","Casual Dining","4.7","4.3","0.4","Swiggy higher"
"Restaurant_464","Bangalore","Cafe","4.0","4.4","0.4","Zomato higher"
"Restaurant_466","Bangalore","Casual Dining","3.3","3.7","0.4","Zomato higher"
"Restaurant_470","Bangalore","Cafe","3.4","3.8","0.4","Zomato higher"
"Restaurant_480","Bangalore","Fine Dine","4.2","4.6","0.4","Zomato higher"
"Restaurant_486","Bangalore","Cafe","3.7","4.1","0.4","Zomato higher"
"Restaurant_489","Bangalore","Fine Dine","4.3","3.9","0.4","Swiggy higher"
"Restaurant_497","Bangalore","Cloud Kitchen","3.4","3.8","0.4","Zomato higher"
"Restaurant_507","Bangalore","Food Truck","3.9","4.3","0.4","Zomato higher"
"Restaurant_511","Bangalore","Food Truck","3.5","3.1","0.4","Swiggy higher"
"Restaurant_534","Bangalore","Casual Dining","4.4","4.0","0.4","Swiggy higher"
"Restaurant_535","Bangalore","Food Truck","3.8","4.2","0.4","Zomato higher"
"Restaurant_560","Bangalore","Cloud Kitchen","3.9","3.5","0.4","Swiggy higher"
"Restaurant_565","Bangalore","Qsr (Quick Service)","3.8","4.2","0.4","Zomato higher"
"Restaurant_567","Bangalore","Food Truck","3.5","3.9","0.4","Zomato higher"
"Restaurant_579","Bangalore","Food Truck","4.1","4.5","0.4","Zomato higher"
"Restaurant_582","Bangalore","Fine Dine","3.8","4.2","0.4","Zomato higher"
"Restaurant_597","Bangalore","Food Truck","4.5","4.1","0.4","Swiggy higher"
"Restaurant_608","Bangalore","Cloud Kitchen","4.0","3.6","0.4","Swiggy higher"
"Restaurant_647","Bangalore","Fine Dine","3.9","3.5","0.4","Swiggy higher"
"Restaurant_648","Bangalore","Food Truck","4.3","3.9","0.4","Swiggy higher"
"Restaurant_654","Bangalore","Casual Dining","4.6","4.2","0.4","Swiggy higher"
"Restaurant_670","Bangalore","Casual Dining","4.8","4.4","0.4","Swiggy higher"
"Restaurant_672","Bangalore","Casual Dining","3.5","3.9","0.4","Zomato higher"
"Restaurant_676","Bangalore","Fine Dine","3.8","4.2","0.4","Zomato higher"
"Restaurant_680","Bangalore","Qsr (Quick Service)","3.2","3.6","0.4","Zomato higher"
"Restaurant_692","Bangalore","Cafe","4.0","3.6","0.4","Swiggy higher"
"Restaurant_694","Bangalore","Casual Dining","3.6","4.0","0.4","Zomato higher"
"Restaurant_710","Bangalore","Fine Dine","4.2","4.6","0.4","Zomato higher"
"Restaurant_712","Bangalore","Casual Dining","3.5","3.1","0.4","Swiggy higher"
"Restaurant_729","Bangalore","Cafe","3.7","4.1","0.4","Zomato higher"
"Restaurant_736","Bangalore","Qsr (Quick Service)","4.1","3.7","0.4","Swiggy higher"
"Restaurant_739","Bangalore","Fine Dine","4.2","4.6","0.4","Zomato higher"
"Restaurant_741","Bangalore","Cafe","3.8","4.2","0.4","Zomato higher"
"Restaurant_750","Bangalore","Cloud Kitchen","3.7","4.1","0.4","Zomato higher"
"Restaurant_755","Bangalore","Qsr (Quick Service)","4.5","4.1","0.4","Swiggy higher"
"Restaurant_778","Bangalore","Cafe","4.3","3.9","0.4","Swiggy higher"
"Restaurant_779","Bangalore","Food Truck","4.0","4.4","0.4","Zomato higher"
"Restaurant_799","Bangalore","Food Truck","3.9","4.3","0.4","Zomato higher"
"Restaurant_811","Bangalore","Cloud Kitchen","4.0","4.4","0.4","Zomato higher"
"Restaurant_812","Bangalore","Cafe","3.7","4.1","0.4","Zomato higher"
"Restaurant_815","Bangalore","Food Truck","4.4","4.8","0.4","Zomato higher"
"Restaurant_817","Bangalore","Cafe","4.3","3.9","0.4","Swiggy higher"
"Restaurant_824","Bangalore","Cafe","4.0","4.4","0.4","Zomato higher"
"Restaurant_829","Bangalore","Cloud Kitchen","4.6","4.2","0.4","Swiggy higher"
"Restaurant_843","Bangalore","Casual Dining","4.3","3.9","0.4","Swiggy higher"
"Restaurant_852","Bangalore","Cloud Kitchen","3.8","4.2","0.4","Zomato higher"
"Restaurant_859","Bangalore","Fine Dine","4.2","3.8","0.4","Swiggy higher"
"Restaurant_870","Bangalore","Casual Dining","3.6","4.0","0.4","Zomato higher"
"Restaurant_871","Delhi","Casual Dining","3.8","4.2","0.4","Zomato higher"
"Restaurant_876","Delhi","Cloud Kitchen","3.7","4.1","0.4","Zomato higher"
"Restaurant_886","Delhi","Fine Dine","4.3","3.9","0.4","Swiggy higher"
"Restaurant_913","Delhi","Qsr (Quick Service)","3.9","4.3","0.4","Zomato higher"
"Restaurant_920","Delhi","Fine Dine","4.4","4.0","0.4","Swiggy higher"
"Restaurant_922","Delhi","Qsr (Quick Service)","3.3","3.7","0.4","Zomato higher"
"Restaurant_924","Delhi","Casual Dining","4.4","4.0","0.4","Swiggy higher"
"Restaurant_942","Delhi","Casual Dining","3.9","4.3","0.4","Zomato higher"
"Restaurant_948","Delhi","Fine Dine","4.5","4.1","0.4","Swiggy higher"
"Restaurant_951","Delhi","Cafe","3.6","4.0","0.4","Zomato higher"
"Restaurant_967","Delhi","Food Truck","3.9","4.3","0.4","Zomato higher"
"Restaurant_974","Delhi","Cloud Kitchen","4.2","3.8","0.4","Swiggy higher"
"Restaurant_980","Delhi","Fine Dine","3.8","4.2","0.4","Zomato higher"
"Restaurant_990","Delhi","Casual Dining","4.1","3.7","0.4","Swiggy higher"
"Restaurant_993","Delhi","Cloud Kitchen","4.2","3.8","0.4","Swiggy higher"
"Restaurant_994","Delhi","Food Truck","3.3","3.7","0.4","Zomato higher"
"Restaurant_999","Delhi","Food Truck","3.3","3.7","0.4","Zomato higher"
"Restaurant_1006","Delhi","Fine Dine","4.0","3.6","0.4","Swiggy higher"
"Restaurant_1013","Delhi","Fine Dine","4.3","3.9","0.4","Swiggy higher"
"Restaurant_1015","Delhi","Qsr (Quick Service)","4.0","3.6","0.4","Swiggy higher"
"Restaurant_1016","Delhi","Qsr (Quick Service)","3.5","3.9","0.4","Zomato higher"
"Restaurant_1022","Delhi","Food Truck","4.4","4.0","0.4","Swiggy higher"
"Restaurant_1024","Delhi","Casual Dining","4.0","4.4","0.4","Zomato higher"
"Restaurant_1028","Delhi","Cloud Kitchen","4.4","4.0","0.4","Swiggy higher"
"Restaurant_1035","Delhi","Cafe","3.9","3.5","0.4","Swiggy higher"
"Restaurant_1037","Delhi","Food Truck","3.7","4.1","0.4","Zomato higher"
"Restaurant_1040","Delhi","Food Truck","4.2","3.8","0.4","Swiggy higher"
"Restaurant_1044","Delhi","Fine Dine","3.6","4.0","0.4","Zomato higher"
"Restaurant_1046","Delhi","Qsr (Quick Service)","3.8","4.2","0.4","Zomato higher"
"Restaurant_1051","Delhi","Cloud Kitchen","4.5","4.1","0.4","Swiggy higher"
"Restaurant_1054","Delhi","Food Truck","4.1","3.7","0.4","Swiggy higher"
"Restaurant_1067","Delhi","Fine Dine","3.3","3.7","0.4","Zomato higher"
"Restaurant_1068","Delhi","Cloud Kitchen","3.5","3.9","0.4","Zomato higher"
"Restaurant_1084","Delhi","Qsr (Quick Service)","3.9","3.5","0.4","Swiggy higher"
"Restaurant_1093","Delhi","Cloud Kitchen","4.5","4.1","0.4","Swiggy higher"
"Restaurant_1107","Delhi","Cafe","4.3","3.9","0.4","Swiggy higher"
"Restaurant_1110","Delhi","Cloud Kitchen","3.8","3.4","0.4","Swiggy higher"
"Restaurant_1154","Delhi","Qsr (Quick Service)","4.1","4.5","0.4","Zomato higher"
"Restaurant_1174","Delhi","Casual Dining","4.1","3.7","0.4","Swiggy higher"
"Restaurant_1181","Delhi","Casual Dining","4.3","3.9","0.4","Swiggy higher"
"Restaurant_1186","Delhi","Casual Dining","3.5","3.9","0.4","Zomato higher"
"Restaurant_1189","Delhi","Casual Dining","3.6","4.0","0.4","Zomato higher"
"Restaurant_1191","Delhi","Food Truck","4.4","4.0","0.4","Swiggy higher"
"Restaurant_1195","Delhi","Cloud Kitchen","4.0","4.4","0.4","Zomato higher"
"Restaurant_1202","Delhi","Casual Dining","4.1","4.5","0.4","Zomato higher"
"Restaurant_1217","Delhi","Fine Dine","4.3","3.9","0.4","Swiggy higher"
"Restaurant_1236","Delhi","Qsr (Quick Service)","3.7","4.1","0.4","Zomato higher"
"Restaurant_1237","Delhi","Cafe","4.2","3.8","0.4","Swiggy higher"
